2023-01-09 05:43:18.293 INFO  [main][PortalContextLoaderListener:123] JVM arguments: -Dcatalina.base=/media/root322/Data/Documents/LiferayWorkspace/bundles/tomcat-9.0.56 -Dcatalina.home=/media/root322/Data/Documents/LiferayWorkspace/bundles/tomcat-9.0.56 -Dfile.encoding=UTF8 -Djava.io.tmpdir=/media/root322/Data/Documents/LiferayWorkspace/bundles/tomcat-9.0.56/temp -Djava.net.preferIPv4Stack=true -Djava.util.logging.config.file=/media/root322/Data/Documents/LiferayWorkspace/bundles/tomcat-9.0.56/conf/logging.properties -Djava.util.logging.manager=org.apache.juli.ClassLoaderLogManager -Dorg.apache.catalina.loader.WebappClassLoader.ENABLE_CLEAR_REFERENCES=false -Duser.timezone=GMT -Xmx2560m -XX:MaxMetaspaceSize=768m -XX:MetaspaceSize=768m -javaagent:/snap/intellij-idea-ultimate/401/lib/idea_rt.jar=33605:/snap/intellij-idea-ultimate/401/bin
2023-01-09 05:43:20.822 INFO  [main][DialectDetector:153] Using dialect org.hibernate.dialect.MySQL8Dialect for MySQL 8.0
2023-01-09 05:43:25.497 INFO  [main][ModuleFrameworkImpl:1279] Starting initial bundles
2023-01-09 05:43:26.127 INFO  [ModuleFramework-Static-Bundles-4][InterpolationConfigurationPlugin:109] Configured directory for secrets: /media/root322/Data/Documents/LiferayWorkspace/bundles/osgi/configs
2023-01-09 05:43:27.905 INFO  [ModuleFramework-Static-Bundles-8][DefaultLPKGDeployer:456] Using overriding JAR bundle LPKG-Override::/media/root322/Data/Documents/LiferayWorkspace/bundles/osgi/marketplace/override/com.liferay.document.library.web.jar
2023-01-09 05:43:27.906 INFO  [ModuleFramework-Static-Bundles-8][DefaultLPKGDeployer:456] Using overriding JAR bundle LPKG-Override::/media/root322/Data/Documents/LiferayWorkspace/bundles/osgi/marketplace/override/com.liferay.portal.language.lang.jar
2023-01-09 05:43:28.039 INFO  [main][ModuleFrameworkImpl:1576] Started initial bundles
2023-01-09 05:43:28.040 INFO  [main][ModuleFrameworkImpl:1625] Starting dynamic bundles
2023-01-09 05:43:50.508 INFO  [Start Level: Equinox Container: 812b954d-8736-41bc-a0b8-abb71f6e30ac][MessageBusRegistrator:41] Message Listener Registered..com.liferaysavvy.messagebus.event.listener.MessageBusRegisteredParallelMessageListener@53c4784f
2023-01-09 05:43:50.509 INFO  [Start Level: Equinox Container: 812b954d-8736-41bc-a0b8-abb71f6e30ac][MessageBusRegistrator:45] Message Listener Registered..com.liferaysavvy.messagebus.event.listener.MessageBusRegisteredSerialMessageListener@4ca83b0
2023-01-09 05:43:50.510 INFO  [Start Level: Equinox Container: 812b954d-8736-41bc-a0b8-abb71f6e30ac][MessageBusRegistrator:49] Message Listener Registered..com.liferaysavvy.messagebus.event.listener.MessageBusRegisteredSynchronousMessageListener@3548e42b
